0.0,48.9852433465,8.3936439184,0.0,0.0
0.0,48.9852382130,8.3936629009,0.0,0.0
0.0,48.9852330796,8.3936818834,0.0,0.0
0.0,48.9852279461,8.3937008658,0.0,0.0
0.0,48.9852310705,8.3937263702,0.0,0.0
0.0,48.9852341950,8.3937518745,0.0,0.0
0.0,48.9852500616,8.3937636325,0.0,0.0
0.0,48.9852659282,8.3937753905,0.0,0.0
0.0,48.9852817948,8.3937871485,0.0,0.0
0.0,48.9852976614,8.3937989066,0.0,0.0
0.0,48.9853135280,8.3938106646,0.0,0.0
0.0,48.9853293946,8.3938224226,0.0,0.0
0.0,48.9853452612,8.3938341806,0.0,0.0
0.0,48.9853611278,8.3938459387,0.0,0.0
0.0,48.9853769944,8.3938576967,0.0,0.0
0.0,48.9853928610,8.3938694548,0.0,0.0
0.0,48.9854087276,8.3938812129,0.0,0.0
0.0,48.9854245942,8.3938929709,0.0,0.0
0.0,48.9854404607,8.3939047290,0.0,0.0
0.0,48.9854563273,8.3939164871,0.0,0.0
0.0,48.9854721939,8.3939282452,0.0,0.0
0.0,48.9854880605,8.3939400033,0.0,0.0
0.0,48.9855039271,8.3939517614,0.0,0.0
0.0,48.9855197937,8.3939635195,0.0,0.0
0.0,48.9855356603,8.3939752777,0.0,0.0
0.0,48.9855515268,8.3939870358,0.0,0.0
0.0,48.9855673934,8.3939987939,0.0,0.0
0.0,48.9855832600,8.3940105521,0.0,0.0
0.0,48.9855991266,8.3940223103,0.0,0.0
0.0,48.9856149932,8.3940340684,0.0,0.0
0.0,48.9856308597,8.3940458266,0.0,0.0
0.0,48.9856467263,8.3940575848,0.0,0.0
0.0,48.9856625929,8.3940693429,0.0,0.0
0.0,48.9856784595,8.3940811011,0.0,0.0
0.0,48.9856943260,8.3940928593,0.0,0.0
0.0,48.9857101926,8.3941046176,0.0,0.0
0.0,48.9857260592,8.3941163758,0.0,0.0
0.0,48.9857379413,8.3941298625,0.0,0.0
0.0,48.9857498234,8.3941433492,0.0,0.0
0.0,48.9857617055,8.3941568360,0.0,0.0
0.0,48.9857735876,8.3941703227,0.0,0.0
0.0,48.9857854697,8.3941838095,0.0,0.0
0.0,48.9857926565,8.3942028533,0.0,0.0
0.0,48.9857998433,8.3942218971,0.0,0.0
0.0,48.9858070301,8.3942409410,0.0,0.0
0.0,48.9858035999,8.3942625049,0.0,0.0
0.0,48.9858001698,8.3942840688,0.0,0.0
0.0,48.9857967396,8.3943056327,0.0,0.0
0.0,48.9857933094,8.3943271965,0.0,0.0
0.0,48.9857847018,8.3943505387,0.0,0.0
0.0,48.9857760943,8.3943738809,0.0,0.0
0.0,48.9857674867,8.3943972230,0.0,0.0
0.0,48.9857588791,8.3944205652,0.0,0.0
0.0,48.9857502716,8.3944439073,0.0,0.0
0.0,48.9857416640,8.3944672495,0.0,0.0
0.0,48.9857330564,8.3944905916,0.0,0.0
0.0,48.9857244488,8.3945139337,0.0,0.0
0.0,48.9857158412,8.3945372758,0.0,0.0
0.0,48.9857072336,8.3945606179,0.0,0.0
0.0,48.9856986260,8.3945839600,0.0,0.0
0.0,48.9856900184,8.3946073021,0.0,0.0
0.0,48.9856814108,8.3946306442,0.0,0.0
0.0,48.9856728032,8.3946539862,0.0,0.0
0.0,48.9856641956,8.3946773283,0.0,0.0
0.0,48.9856555880,8.3947006703,0.0,0.0
0.0,48.9856469803,8.3947240124,0.0,0.0
0.0,48.9856383727,8.3947473544,0.0,0.0
0.0,48.9856297651,8.3947706965,0.0,0.0
0.0,48.9856211574,8.3947940385,0.0,0.0
0.0,48.9856125498,8.3948173805,0.0,0.0
0.0,48.9856039421,8.3948407225,0.0,0.0
0.0,48.9855953345,8.3948640645,0.0,0.0
0.0,48.9855885704,8.3948880600,0.0,0.0
0.0,48.9855818063,8.3949120554,0.0,0.0
0.0,48.9855750422,8.3949360509,0.0,0.0
0.0,48.9855682782,8.3949600463,0.0,0.0
0.0,48.9855615141,8.3949840418,0.0,0.0
0.0,48.9855547500,8.3950080372,0.0,0.0
0.0,48.9855479859,8.3950320327,0.0,0.0
0.0,48.9855412218,8.3950560281,0.0,0.0
0.0,48.9855344577,8.3950800235,0.0,0.0
0.0,48.9855276935,8.3951040189,0.0,0.0
0.0,48.9855209294,8.3951280143,0.0,0.0
0.0,48.9855141653,8.3951520097,0.0,0.0
0.0,48.9855103622,8.3951775636,0.0,0.0
0.0,48.9855065591,8.3952031174,0.0,0.0
0.0,48.9855027559,8.3952286713,0.0,0.0
0.0,48.9854989528,8.3952542251,0.0,0.0
0.0,48.9854951496,8.3952797789,0.0,0.0
0.0,48.9854913465,8.3953053328,0.0,0.0
0.0,48.9854875433,8.3953308866,0.0,0.0
0.0,48.9854837401,8.3953564404,0.0,0.0
0.0,48.9854799370,8.3953819942,0.0,0.0
0.0,48.9854785654,8.3954071200,0.0,0.0
0.0,48.9854771938,8.3954322459,0.0,0.0
0.0,48.9854758222,8.3954573717,0.0,0.0
0.0,48.9854744506,8.3954824975,0.0,0.0
0.0,48.9854730790,8.3955076233,0.0,0.0
0.0,48.9854717074,8.3955327491,0.0,0.0
0.0,48.9854703357,8.3955578749,0.0,0.0
0.0,48.9854689641,8.3955830007,0.0,0.0
0.0,48.9854675925,8.3956081265,0.0,0.0
0.0,48.9854662208,8.3956332523,0.0,0.0
0.0,48.9854648492,8.3956583781,0.0,0.0
0.0,48.9854640283,8.3956820623,0.0,0.0
0.0,48.9854632075,8.3957057465,0.0,0.0
0.0,48.9854623866,8.3957294307,0.0,0.0
0.0,48.9854615658,8.3957531149,0.0,0.0
0.0,48.9854607449,8.3957767991,0.0,0.0
0.0,48.9854620669,8.3958036860,0.0,0.0
0.0,48.9854633888,8.3958305730,0.0,0.0
0.0,48.9854764368,8.3958411762,0.0,0.0
0.0,48.9854894847,8.3958517795,0.0,0.0
0.0,48.9855036386,8.3958480214,0.0,0.0
0.0,48.9855177925,8.3958442633,0.0,0.0
0.0,48.9855319463,8.3958405052,0.0,0.0
0.0,48.9855493745,8.3958366259,0.0,0.0
0.0,48.9855668027,8.3958327467,0.0,0.0
0.0,48.9855842309,8.3958288674,0.0,0.0
0.0,48.9856016591,8.3958249881,0.0,0.0
0.0,48.9856190873,8.3958211089,0.0,0.0
0.0,48.9856365155,8.3958172296,0.0,0.0
0.0,48.9856539437,8.3958133503,0.0,0.0
0.0,48.9856713719,8.3958094711,0.0,0.0
0.0,48.9856888001,8.3958055918,0.0,0.0
0.0,48.9857062283,8.3958017125,0.0,0.0
0.0,48.9857236565,8.3957978332,0.0,0.0
0.0,48.9857410847,8.3957939539,0.0,0.0
0.0,48.9857585129,8.3957900747,0.0,0.0
0.0,48.9857759411,8.3957861954,0.0,0.0
0.0,48.9857933693,8.3957823161,0.0,0.0
0.0,48.9858107975,8.3957784368,0.0,0.0
0.0,48.9858282257,8.3957745575,0.0,0.0
0.0,48.9858456539,8.3957706782,0.0,0.0
0.0,48.9858630821,8.3957667989,0.0,0.0
0.0,48.9858805103,8.3957629196,0.0,0.0
0.0,48.9858979385,8.3957590403,0.0,0.0
0.0,48.9859153667,8.3957551610,0.0,0.0
0.0,48.9859327949,8.3957512816,0.0,0.0
0.0,48.9859502231,8.3957474023,0.0,0.0
0.0,48.9859676513,8.3957435230,0.0,0.0
0.0,48.9859850795,8.3957396437,0.0,0.0
0.0,48.9860025076,8.3957357644,0.0,0.0
0.0,48.9860199358,8.3957318850,0.0,0.0
0.0,48.9860373640,8.3957280057,0.0,0.0
0.0,48.9860547922,8.3957241264,0.0,0.0
0.0,48.9860722204,8.3957202470,0.0,0.0
0.0,48.9860896486,8.3957163677,0.0,0.0
0.0,48.9861070768,8.3957124884,0.0,0.0
0.0,48.9861245050,8.3957086090,0.0,0.0
0.0,48.9861419332,8.3957047297,0.0,0.0
0.0,48.9861593614,8.3957008503,0.0,0.0
0.0,48.9861767896,8.3956969710,0.0,0.0
0.0,48.9861942178,8.3956930916,0.0,0.0
0.0,48.9862116460,8.3956892123,0.0,0.0
0.0,48.9862290742,8.3956853329,0.0,0.0
0.0,48.9862465023,8.3956814535,0.0,0.0
0.0,48.9862639305,8.3956775742,0.0,0.0
0.0,48.9862813587,8.3956736948,0.0,0.0
0.0,48.9862987869,8.3956698154,0.0,0.0
0.0,48.9863141218,8.3956660429,0.0,0.0
0.0,48.9863294567,8.3956622704,0.0,0.0
0.0,48.9863447916,8.3956584979,0.0,0.0
0.0,48.9863601266,8.3956547254,0.0,0.0
0.0,48.9863754615,8.3956509529,0.0,0.0
0.0,48.9863907964,8.3956471804,0.0,0.0
0.0,48.9864033317,8.3956350718,0.0,0.0
0.0,48.9864158670,8.3956229632,0.0,0.0
0.0,48.9864284023,8.3956108546,0.0,0.0
0.0,48.9864314140,8.3955845127,0.0,0.0
0.0,48.9864344257,8.3955581708,0.0,0.0
0.0,48.9864374374,8.3955318289,0.0,0.0
0.0,48.9864356807,8.3955050413,0.0,0.0
0.0,48.9864339241,8.3954782538,0.0,0.0
0.0,48.9864321674,8.3954514662,0.0,0.0
0.0,48.9864304108,8.3954246786,0.0,0.0
0.0,48.9864286541,8.3953978910,0.0,0.0
0.0,48.9864268974,8.3953711035,0.0,0.0
0.0,48.9864251408,8.3953443159,0.0,0.0
0.0,48.9864233841,8.3953175283,0.0,0.0
0.0,48.9864216274,8.3952907408,0.0,0.0
0.0,48.9864198707,8.3952639532,0.0,0.0
0.0,48.9864181140,8.3952371657,0.0,0.0
0.0,48.9864163573,8.3952103781,0.0,0.0
0.0,48.9864146006,8.3951835905,0.0,0.0
0.0,48.9864128439,8.3951568030,0.0,0.0
0.0,48.9864110871,8.3951300154,0.0,0.0
0.0,48.9864093304,8.3951032279,0.0,0.0
0.0,48.9864075737,8.3950764403,0.0,0.0
0.0,48.9864058169,8.3950496528,0.0,0.0
0.0,48.9864040602,8.3950228652,0.0,0.0
0.0,48.9864019664,8.3949989765,0.0,0.0
0.0,48.9863998725,8.3949750879,0.0,0.0
0.0,48.9863977787,8.3949511992,0.0,0.0
0.0,48.9863956849,8.3949273105,0.0,0.0
0.0,48.9863935911,8.3949034218,0.0,0.0
0.0,48.9863914972,8.3948795331,0.0,0.0
0.0,48.9863908969,8.3948551482,0.0,0.0
0.0,48.9863902966,8.3948307632,0.0,0.0
0.0,48.9863896963,8.3948063783,0.0,0.0
0.0,48.9863890960,8.3947819933,0.0,0.0
0.0,48.9863884957,8.3947576084,0.0,0.0
0.0,48.9863967944,8.3947341138,0.0,0.0
0.0,48.9864050931,8.3947106192,0.0,0.0
0.0,48.9864133918,8.3946871245,0.0,0.0
0.0,48.9864216905,8.3946636299,0.0,0.0
0.0,48.9864299892,8.3946401353,0.0,0.0
