1317359530.525110960,48.972104544468,8.4761469953335,201.86813354492,0.0
1317359531.255227088,48.972094987606,8.4761729769417,201.95683288574,0.0
1317359531.875286102,48.972086643819,8.4762006199991,202.05844116211,0.0
1317359532.395169019,48.972080531247,8.4762291496399,202.15699768066,0.0
1317359532.915143966,48.972074301995,8.4762626216945,202.28096008301,0.0
1317359533.325009107,48.972069447143,8.4762920641547,202.42617797852,0.0
1317359533.745110988,48.972064794187,8.4763249985712,202.58871459961,0.0
1317359534.165059089,48.972060431235,8.4763612089941,202.78477478027,0.0
1317359534.475042104,48.972057611327,8.4763896912299,203.0230255127,0.0
1317359534.785017013,48.972054916907,8.4764196600672,203.32015991211,0.0
1317359535.125017881,48.972052181739,8.4764540663619,203.68238830566,0.0
1317359535.405014038,48.972050551749,8.4764836889056,204.00186157227,0.0
1317359535.724992990,48.972049116688,8.4765186941166,204.32739257812,0.0
1317359536.034986972,48.972048280242,8.4765539492348,204.64492797852,0.0
1317359536.344988107,48.972047982478,8.4765906117155,204.94952392578,0.0
1317359536.655134916,48.972048238673,8.4766287821715,205.22898864746,0.0
1317359536.964997053,48.972048894421,8.4766686393159,205.51138305664,0.0
1317359537.174942016,48.972049338274,8.4766968911232,205.71969604492,0.0
1317359537.385098934,48.972049915528,8.4767257758402,205.92565917969,0.0
1317359537.594937086,48.972050661252,8.4767550724483,206.13430786133,0.0
1317359537.794959068,48.972051475527,8.4767830199175,206.33885192871,0.0
1317359538.004955053,48.972052532116,8.4768122940923,206.5386505127,0.0
1317359538.214946985,48.972054122202,8.4768418144103,206.72991943359,0.0
1317359538.425179004,48.972056291997,8.4768711680292,206.92253112793,0.0
1317359538.624938964,48.972058765743,8.4768988122611,207.08930969238,0.0
1317359538.834923982,48.972061502681,8.476927847903,207.27548217773,0.0
1317359539.044976949,48.972064419788,8.4769569532158,207.48554992676,0.0
1317359539.255070924,48.972067511927,8.4769861659256,207.66143798828,0.0
1317359539.454982042,48.972070666542,8.4770139917924,207.82141113281,0.0
1317359539.664896011,48.972074339945,8.4770431631995,208.00419616699,0.0
1317359539.875142097,48.972078303781,8.4770723773012,208.2022857666,0.0
1317359540.084911108,48.972082581732,8.4771016852661,208.39831542969,0.0
1317359540.294893980,48.9720872071,8.4771311010958,208.59941101074,0.0
1317359540.494890928,48.972091948907,8.4771592169767,208.7975769043,0.0
1317359540.704931020,48.972097542831,8.4771886676801,209.01564025879,0.0
1317359540.915090084,48.972103614937,8.4772183087206,209.24098205566,0.0
1317359541.124870061,48.972110004725,8.4772480790411,209.47497558594,0.0
1317359541.324877977,48.97211631178,8.4772765245141,209.69812011719,0.0
1317359541.534877061,48.972123266937,8.4773064939728,209.93202209473,0.0
1317359541.744870901,48.972130598592,8.4773365521899,210.17657470703,0.0
1317359541.955120086,48.972138143617,8.4773666806345,210.41105651855,0.0
1317359542.154855966,48.972145619887,8.4773955822911,210.63327026367,0.0
1317359542.365114927,48.972153752459,8.4774260433067,210.87089538574,0.0
1317359542.574832916,48.972162143634,8.4774565744351,211.13243103027,0.0
1317359542.784832954,48.972170910324,8.4774871154346,211.3968963623,0.0
1317359542.984889984,48.972179803222,8.4775160961755,211.64552307129,0.0
1317359543.194848060,48.972189669908,8.4775463663378,211.89395141602,0.0
1317359543.404870033,48.972200010797,8.4775764732991,212.15991210938,0.0
1317359543.604818105,48.972210345974,8.4776049343351,212.41619873047,0.0
1317359543.814837932,48.972221789291,8.4776345774942,212.67910766602,0.0
1317359544.024833917,48.972233789979,8.4776639584214,212.94848632812,0.0
1317359544.234838962,48.972246306566,8.4776931283458,213.22355651855,0.0
1317359544.434842109,48.972258610464,8.4777207048304,213.47494506836,0.0
1317359544.644808053,48.972271867542,8.4777494281673,213.74345397949,0.0
1317359544.854998111,48.972285359187,8.4777778214515,214.02786254883,0.0
1317359545.064769983,48.972298968581,8.4778058515782,214.32110595703,0.0
1317359545.264844894,48.972311980397,8.477832178304,214.58151245117,0.0
1317359545.474791049,48.972325648935,8.4778594496108,214.84883117676,0.0
1317359545.684788942,48.97233915515,8.4778861727803,215.1025390625,0.0
1317359545.895004034,48.972352540122,8.4779121741927,215.36033630371,0.0
1317359546.094779014,48.972365247897,8.4779363787538,215.58399963379,0.0
1317359546.304811954,48.972378457833,8.4779611523438,215.81753540039,0.0
1317359546.514787912,48.972391501263,8.4779854095382,216.04931640625,0.0
1317359546.724778890,48.972404194261,8.47800976472,216.27168273926,0.0
1317359546.924925088,48.972415955964,8.4780331049583,216.48028564453,0.0
1317359547.134675025,48.972427923465,8.4780577546636,216.69560241699,0.0
1317359547.344752073,48.9724394362,8.4780826224879,216.90795898438,0.0
1317359547.554887056,48.972450343214,8.4781079758885,217.11155700684,0.0
